ncols    115
nrows    66
xllcorner    499635
yllcorner    204815
cellsize    500.000000
NODATA_value    -9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	142.37	138.59	134.85	131.55	124.93	130.48	142.26	144.47	145.69	137.47	127.15	113.28	122.64	117.29	106.31	110.69	132.32	134.26	121.38	110.74	111.3	97.24	102.53	110.08	122.02	118.35	115.04	125.69	135.26	139.04	135.49	128.42	110.22	97.55	108.21	107.74	102.29	100.86	102.61	89.3	108.14	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	138.79	139.42	130.46	126.92	125.02	121.46	132.52	144.26	138.05	137.41	128.41	121.78	111.55	109.41	117.53	109.04	110.7	126.26	133.84	126.39	120.62	122.02	106.87	97.69	112.49	126.43	130.44	131.53	129.01	134.62	132.23	130.31	126.93	119.91	105.8	95.73	91.74	99.13	90.92	85.44	99.67	115.4	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	148.15	138.39	128.45	125.53	128.13	126.22	129.21	120.07	140.06	129.7	124.16	136.81	136.22	126.51	130.19	113.36	108.33	98.13	106.88	119.3	129.98	123.92	124.35	119.86	98.96	93.49	102.87	110.37	128.61	125.92	135.99	130.27	124.25	120.79	129.74	134.28	121.81	109.86	106.95	103.71	105.26	93.16	93.83	107.23	112.25	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	144.78	139.18	138.32	128.87	113.56	112.01	126.29	132.66	112.65	120.23	119.98	126.03	131.71	141.16	140.13	129.74	124.11	124.32	108.03	103.27	117.87	116.33	119.4	120.26	122.5	108.15	89.68	101.75	120.27	124.28	123.74	132.8	119.75	116.29	122.41	125.12	123.96	121.56	119.51	117.7	115.37	111.8	100.37	82.12	103.41	104.79	109.95	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	142.68	137.3	131.28	134.4	135.53	130.72	113.78	123.19	118.88	127.24	107.79	110.5	127.96	134.01	148.11	151.03	136.71	137.19	120.39	112.04	103.64	101.79	108.11	114.28	114.46	121.19	103.88	90.88	108.85	109.29	109.63	124.32	132.94	125.8	112.18	109.35	122.42	117.58	122.88	119.33	107.42	107.59	99.51	102.37	93.23	91.46	100.53	110.95	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	146.25	145.52	135.24	121.93	118.25	123.03	123.82	112.78	110.3	116.14	109.78	100.85	125.73	127.77	133.27	138.98	147.75	139.49	125.03	129.43	119.57	102.5	93.47	115.61	108.3	121.98	117.55	96.41	90.79	96.99	115.71	121.6	124.65	128.92	120.48	120.23	102.49	105.34	114.05	123.58	122.08	113.63	108.42	97.45	95.59	84.45	80.47	98.81	99.97	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	139.86	129.32	120.07	114.05	107.17	111.58	99.84	100.07	110.3	111.86	125.1	130	141.5	143.35	146.58	137.83	128.88	112.19	119.04	100.52	90.25	112.09	103	118.12	122.91	107.55	85.54	105.4	117.06	107.07	120.78	128.73	124.68	122.14	106.07	107.91	116.27	125.08	120.38	117.18	110.57	105.48	103.48	100.82	89.91	76.51	101.12	105.48	106.16	96.15	94.89	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	121.81	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	136.56	147.85	164.83	-9999	-9999	-9999	146.58	144.34	181.22	173.95	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	136.44	135.28	135.5	128.92	130.29	111.49	99.37	101.86	114.97	127.69	136.92	136.77	130.35	130.21	142.15	129.57	117.06	111.24	119.22	104.94	87.14	111.44	107.67	121.03	120.61	103.96	87.81	95.33	101.87	103.43	111.88	128.56	121.14	116.35	108.43	101.78	115.82	113.43	122.53	123.64	116.53	120.09	118.3	109.96	102.94	82.87	94.68	103.77	106.42	93.66	94.52	-9999	-9999	-9999	-9999	-9999	-9999	-9999	115.68	113.18	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	156.98	159.84	156.86	142.42	133.1	127.63	140.91	158.32	-9999	-9999	144.7	135.29	137.09	176.56	163.64	169.09	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	143.39	140.09	136.42	133.4	125.73	115.44	104.5	89.27	101.1	116.64	124.79	126.35	127.08	124.35	138.51	137.95	130.08	116.44	106.7	101.84	103.27	91.32	102.6	110.24	108.74	124.39	115.07	96.99	94.81	104.99	112.51	121.91	123.54	114.97	114.11	102.02	98.99	113.55	112.35	120.42	122.45	119.32	111.44	114.9	109.38	101.34	79.22	98.17	105.24	97.08	92.02	91.14	101.63	-9999	-9999	-9999	-9999	-9999	112.39	111.29	109.63	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	159.13	145.84	159.39	150.11	151.79	136.03	124.33	139.3	139.59	154.54	152.61	150.48	143.28	133.85	140.7	162.25	162.18	154.19	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	137.48	144.13	142.04	131.09	130.99	123.07	131.58	122.43	117.22	94.66	100.26	112.21	106.12	112.34	121.09	131.31	131.4	133.33	115.97	113.64	120.79	115.16	99.34	86.37	85.22	106.48	119.85	112.1	106.36	91.16	101.61	104.74	115.97	130.03	126.26	112.7	108.18	98.07	106.48	107.33	108.4	119.52	113.7	114.2	104.79	110.4	112.31	94.41	74.73	96.09	101.1	100.99	93.73	85.85	98.69	-9999	-9999	-9999	-9999	-9999	110.48	108.12	106.38	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	144.13	139.48	156.74	141.31	138.64	132.44	122.26	126.96	135.78	151.51	145.61	143.33	161.55	142.51	129.98	163.02	150.23	156.78	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	127.48	140.32	139.1	137.23	128.84	112.76	130.56	106.83	110.81	106.46	85.77	110.76	97.1	115.53	126.74	128.12	131.97	130.18	132.32	130.16	130.24	133.01	121.79	106.96	92.15	80.22	103.48	112.26	103.56	94.53	78.61	107.91	113.78	119.03	125.04	115.42	115.46	101.52	98.39	97.23	94.46	108.89	114.69	113.46	118.08	104.58	102.48	107.45	93.04	69.48	93.54	105.87	107.16	97.63	81.67	98.82	-9999	-9999	-9999	-9999	106.6	101.35	98.64	105.38	112.01	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	140.42	135.83	148.48	145.91	131.83	125.68	137.67	120.51	129.2	139.68	166	146.5	152.75	144.85	144.88	125.03	159.35	137.17	153.41	155.24	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	136.62	143.24	140.68	137.46	136.14	121.84	127.34	122.34	97.2	92.62	83.76	105.54	106.75	119.28	116.24	120.06	131.75	120.31	119.2	120.31	129.28	129.58	117.73	106.78	107.06	87.2	85.25	104.78	106.37	103.53	79.19	96.55	100.25	112.83	123	118.45	105.58	107.44	98.73	88.62	107.05	105.15	111.64	111.53	114.74	100.78	96.75	105.05	87.06	70.06	73.39	95.93	104.73	95.86	80.99	91.25	-9999	-9999	-9999	102.91	92.02	95.61	115.6	111.43	113.25	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	135.31	134.77	142.23	150.1	142.22	125.95	127.58	120.9	128.56	151.04	168.34	151.6	146.27	135.92	142.3	132.95	133.13	130.99	136.86	158.12	154.88	154.18	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	108.57	129.15	135.19	140.51	135.93	131.04	123.55	100.4	106.87	106.83	90.99	92.4	106.71	108.96	119.49	126.17	128.49	128.45	120.5	113.7	122.66	129.73	133.99	127.56	116.37	104.49	92.19	91.02	89.97	100.58	113.41	87.56	89.87	106.05	105.72	108.94	116.13	101.87	104.15	92.22	92.97	108.86	105.92	101.33	112.37	103.28	97.9	88.07	100.13	99.62	83.16	67.83	86.37	101.15	95.1	78.06	95.56	100.49	-9999	-9999	94.02	83.66	97.33	103.22	108.1	112.18	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	134.3	131.37	124.6	136.53	138.64	141.6	130.19	120.91	117.42	128.01	146.96	163.43	174.22	163.43	171.39	143.31	135.44	120.13	124.26	124.26	152.09	157.1	148.47	147.11	153.25	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	99.55	107.86	120.96	137.05	132.37	135.93	131.19	119.4	110.1	92.81	84.78	81.72	89.73	110.66	124.52	122.04	125.23	123.61	125.48	127.98	120.37	118.41	120.54	126.22	125.72	121.31	109.66	110.59	91.52	84.56	76.92	96.21	85.77	93.26	93.12	109.07	111.22	116.36	117.97	108.2	94.5	96.85	106.14	104.05	110.55	112.89	103.29	106.16	95.03	92.34	102.26	91.82	67.71	89.23	103.57	96.87	87.24	90.03	97.57	88.89	79.46	94.75	99.29	100.28	102.32	109.22	113.36	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	130.62	130.44	124.68	119.99	127.6	119.81	120.88	123.95	117.21	122.12	136.67	136.75	147.81	179.79	178.09	168.55	136.49	131.35	122.35	114.96	152.72	150.86	141.08	133.5	151.84	151.8	149.68	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	114.37	-9999	97.16	94.2	103.49	120.65	138.33	121.05	126.1	123.31	117.58	102.99	102.19	83.58	86.65	113.56	106.86	119.91	119.18	118.93	121.56	127.78	116.4	109.73	108.24	115.05	125.7	120.27	120.32	127.1	121.27	120.05	107.11	83.88	77.68	84.33	84.25	101.51	113.96	120.56	128.56	112.44	102.94	96.45	90.6	94.16	100.13	107.54	116.38	112.13	101.62	92.65	87.37	92.22	84.55	66.4	85.59	97.04	90.98	85.39	83.08	80.86	73.93	92.59	98.65	104.16	106.1	111.32	109.19	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	124.93	124.98	123.39	121.14	117.49	118.05	124.78	118.58	117.11	118.37	117.76	122.69	127.89	138.53	172.75	172.76	170.55	165.46	135.56	133.21	125.19	116.05	143.8	152.27	145.44	129.53	132.65	149.16	146.6	-9999	-9999	-9999	-9999	-9999	-9999	-9999	116.78	106.1	99.16	98.68	91.31	95.73	114.09	129.37	116.7	121	113.55	108.29	102.07	87.47	78.86	107.65	119.93	123.87	120.92	105.54	118.21	126.99	121.84	114.7	95.61	114.28	123.59	127.5	118.85	113.07	118.03	126.13	113.69	102.44	85.31	89.25	70.54	99.62	117.88	116.69	121.61	123.62	124.55	116.02	104.73	78.87	84.5	98.86	106.55	116.57	114.98	111.48	102.61	92.57	80.28	90.95	65.89	64.43	93.67	83.55	68.24	66.38	70.97	79.23	90.92	95.85	105.74	106.73	103.06	108.41	106.54	-9999
-9999	-9999	-9999	-9999	-9999	131.75	130.56	127.07	123.46	120.45	120.59	116.81	115.41	114.28	113.7	111.55	115.77	111.62	115.1	125.67	171.39	169.74	165.3	164.69	163.74	163.2	132.51	119.72	110.96	112.82	126.75	150.64	141.5	120.48	127.11	125.05	146.14	145.54	-9999	-9999	-9999	-9999	-9999	-9999	117.22	111.15	95.1	84.29	88.71	105.05	111.29	104.59	120.17	102.29	101.58	98.99	93.58	82.56	112.11	120.05	123.4	108.37	109.94	121.08	114.86	122.48	111.72	95.94	115.73	123.9	125.36	112.98	105.44	114.37	123.37	109.99	98.61	79.36	73.02	94.48	104.85	108.27	104.3	116.27	115.62	122.46	112.61	99.47	98.01	82.21	104.27	107.14	111.29	108.24	104.15	100.5	86.95	80.36	88.51	84.8	68.05	72.68	72.65	82.51	90.35	97.68	93.4	85.79	102.73	98.59	104.55	105.72	104.43	108.06	-9999
-9999	-9999	-9999	-9999	132.28	127.48	126.42	126.83	131.48	132.73	129.74	119.91	125.73	120.93	121.26	115.81	110.9	109.36	112.54	125.61	170.14	164.22	161.62	162.24	164.69	163.21	162.34	134.88	151.36	115.19	124.34	123.41	140.16	143.85	135.27	112.12	141.22	144.22	-9999	-9999	-9999	-9999	-9999	-9999	-9999	114.49	99.02	93.97	89.22	94.67	105.05	106.96	107.64	102.1	96.53	93.5	72.5	87.01	120.96	116.52	123.31	118.93	101.59	114.31	109.4	116.61	97.47	101.61	116.13	119.04	117.7	112.63	103.26	116.82	124.78	117.06	100.58	87.43	83.5	76.77	95.38	93.51	110.35	106.98	119.42	114.57	110.51	106.88	89.74	87.51	84.9	99.69	108.76	105.47	104.51	90.08	79.94	70	87.11	78.4	75.26	59.86	79.94	85.54	88.6	101.16	101.09	101.53	93.31	103.63	102.89	101.84	101.82	108.33	-9999
-9999	-9999	117.76	128.53	130.54	129.89	132.5	139.74	131.42	123.36	126.28	132.84	120.24	123.66	120.4	123.3	118.32	121.02	109.32	132.52	162.61	163.39	154.92	159.7	157.41	157.89	158.58	163.33	151.56	145.11	110.21	103.54	118.76	132.23	135.43	122.25	130.66	139.34	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	106.88	97.63	85.39	93.33	95.15	107.86	103.54	92.5	83.75	103.45	78.97	104.73	107.75	108.96	113.38	109.51	119.35	94.67	96.9	110.02	84.97	103.46	111.17	109.64	105.05	96.86	109.46	118.26	118.29	100.88	91.81	80.18	74.62	69.55	86.04	89.45	109.14	112.5	115.31	111.3	105.78	96.22	81.68	82.62	75.28	103.35	102.56	102.33	107.28	102.42	88.23	70.49	73.4	74.23	61.57	69.71	92.76	99.85	93.26	97.18	101.44	101.28	100.79	99.34	98.13	99.86	107.56	103.54	104.04
-9999	141.39	137	133.25	145.21	137.08	141.46	130.38	134.16	129.92	132.91	136.18	128.11	125.64	124.68	120.08	125.04	121.92	111.51	148.75	164.93	156.82	160.14	157.19	154.92	153.32	151.96	153.07	153.91	155.87	147.55	109.52	124.92	126.71	121.64	105.05	111.34	135.42	134.77	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	98.45	95.99	90.73	93.15	101.99	97.46	83.93	79.17	93.71	75.85	102.14	95.42	90.3	100.51	102.66	115.23	115.18	81.94	91.42	86.07	110.12	116.79	102.52	86.7	109.81	117.01	126.55	116.63	102.02	95.3	80.29	77.45	65.42	92.27	95.94	111.93	112.87	116.7	101.13	92.27	90.68	75.61	72.62	88.04	100.88	97.7	106.1	107.6	104.25	94.6	85.02	64.32	60.41	69.96	85.31	94.85	95.38	92.74	92.89	98.46	100.1	101.68	98.13	97.49	96.24	97.17	93.26	102.18
